#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:dna" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:dna" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            <parameter id="BDBirthRate.t:dna" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:dna" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.dna" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:dna" name="distribution" x="@BDBirthRate.t:dna">
#            <LogNormal id="LogNormal.4" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="0.0">1000.0</parameter>
#                <parameter id="RealParameter1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="0.0">3.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="DeathRatePrior.t:dna" name="distribution" x="@BDDeathRate.t:dna">
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FastRatePriorDistrbution.c:dna" name="distribution">
#            <parameter dimension="18" id="fastRates.c:dna" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel" meanInRealSpace="true" name="distr">
#                <parameter id="RealParameter2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="fastUcldStdev.c:dna" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="1.0">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="fastUcldStdevPrior.c:dna" name="distribution" x="@fastUcldStdev.c:dna">
#            <Gamma id="Gamma.10" name="distr">
#                <parameter estimate="false" id="RealParameter.47" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.48" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="FrequenciesPrior.s:dna" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:dna" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:dna" name="distribution">
#            <parameter id="kappa.s:dna" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@dna" id="treeLikelihood.dna" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna">
#            <siteModel id="SiteModel.s:dna" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:dna" kappa="@kappa.s:dna" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:dna" id="estimatedFreqs.s:dna" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="FastRelaxedClock.c:dna" rates="@fastRates.c:dna" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:dna">
#                <LogNormal S="@fastUcldStdev.c:dna" id="FastLogNormalDistributionModel.c:dna" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter3" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#                <parameter id="fastUcldMean.c:dna" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	fastUcldMean	fastUcldStdev	BirthDeath	BDBirthRate	BDDeathRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ratesStat.mean	ratesStat.variance	ratesStat.coefficientOfVariation
30000	-5037.831522596776	-5062.362669258809	24.531146662032004	-5062.362669258809	0.25649236743097287	2.5675402667078613	1.0	0.06831453748680533	3.373380660880866	7.307950566898511	0.31457107723327626	0.30450318586246433	0.26611028621666927	0.14174758750922695	0.28763894041163957	0.9891364954211976	0.003180632036810078	0.05678651859638159
32000	-5026.828348992086	-5058.073130166511	31.244781174425384	-5058.073130166511	0.2524937641041523	2.2854071367951705	1.0	0.05037200645712263	5.220787487330652	3.1275833911890514	0.43711560047193143	0.29642785837710545	0.2954169574212116	0.1320264522753672	0.2761287319263159	0.9776209223431364	0.0020569433439259267	0.04579949855434993
34000	-5051.19149680539	-5056.868429511541	5.676932706150641	-5056.868429511541	0.26107990823192706	2.577543616596219	1.0	0.17522056224798988	3.8149822255888894	2.0916332821359185	0.24020687471477012	0.2791931094127569	0.3050979618431745	0.14096143467552436	0.27474749406854443	1.0171963662291013	0.03060153482815205	0.17030344340115797
36000	-5050.821778518858	-5058.4247348393965	7.602956320538436	-5058.4247348393965	0.25322366581614913	2.26656051541204	1.0	0.17329760045258122	5.104984467931329	2.9720237644356295	0.18902231077884732	0.27992849987073637	0.31458280666896987	0.1182519086391277	0.2872367848211662	1.0070207755172165	0.02488581440847198	0.15528898351945872
38000	-5051.008073523001	-5059.057790339668	8.049716816666761	-5059.057790339668	0.27627898991264616	2.536191255998229	1.0	0.16824190039609424	3.7735041137829484	2.559422337102678	0.20215304389567246	0.28712371293444444	0.2859855259801445	0.12862236418223524	0.298268396903176	0.9006919187082275	0.017990658677605676	0.14505377855320142
40000	-5048.496099890026	-5054.741135908249	6.245036018222863	-5054.741135908249	0.26174511249561355	2.374621244612644	1.0	0.23789815132761608	4.8238833901201055	3.147443219717007	0.012274837549805625	0.28547172157236	0.2837892594808059	0.14417008925054212	0.28656892969629216	0.9523838336180322	0.02159514806980074	0.1529567674629296
42000	-5048.713201759155	-5057.61646285388	8.90326109472521	-5057.61646285388	0.27891515362204466	2.392519590465821	1.0	0.18470526066456583	4.112188046165453	2.403486797363163	0.4922806587307838	0.26505721892917466	0.30176450200731725	0.1398608457262419	0.29331743333726634	0.9452135119506241	0.017859693539073563	0.14225699141051928
44000	-5059.305562400962	-5061.780817959771	2.475255558808938	-5061.780817959771	0.2493366844177634	2.706767199008315	1.0	0.20436439218064847	5.9507725997800005	6.263734761283732	0.1620018929387401	0.27506531401521445	0.3043080936960577	0.12730915895146172	0.29331743333726634	1.019802274708309	0.04587574384119896	0.20545581236542532
46000	-5016.10450471395	-5065.333785734945	49.229281020995316	-5065.333785734945	0.23822519959180527	2.6579591617667644	1.0	0.018078838726941632	2.930890111491167	6.92516951561346	0.42851171784362957	0.2755395137580048	0.30923342176967267	0.12238383087784678	0.292843233594476	0.9968855959942521	1.8276719821350913E-4	0.013572628640173934
48000	-5032.388515138226	-5066.90858642285	34.52007128462424	-5066.90858642285	0.2678685911599579	2.770944988981261	1.0	0.026814636307788527	3.8488604079507756	2.01296018145278	0.675670808269047	0.26726893008145236	0.31861987201299147	0.12238383087784678	0.2917273670277096	0.9916996372516617	0.0012336966977010918	0.03521957894082755
50000	-5056.982450670641	-5062.934860533961	5.9524098633198665	-5062.934860533961	0.25363520384942334	2.770944988981261	1.0	0.20726115552270988	5.302380727963403	4.499287322222863	0.15583181218456846	0.29640944571374833	0.30469764003540917	0.12238970050295704	0.2765032137478857	0.9726803077086073	0.03159163439007364	0.17909309320171546
52000	-5070.1665415920825	-5069.341671542125	-0.8248700499568344	-5069.341671542125	0.2674352249942494	2.770944988981261	1.0	0.21870287046700532	3.274514485089522	1.9322461515767726	0.21344457309240045	0.26913596602894485	0.2954567397916443	0.1573579016437467	0.27804939253566446	0.9670036778346871	0.06868215315975838	0.2660719740001951
